2018-10-11 21:40:52.480 [http-apr-8080-exec-9] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization started
2018-10-11 21:44:55.848 [localhost-startStop-2] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:40:54 CST 2018]; root of context hierarchy
2018-10-11 21:45:40.841 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization started
2018-10-11 21:45:40.904 [http-apr-8080-exec-7] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:45:40 CST 2018]; root of context hierarchy
2018-10-11 21:45:41.094 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-dao.xml]
2018-10-11 21:45:41.448 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-service.xml]
2018-10-11 21:45:41.690 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-web.xml]
2018-10-11 21:45:44.984 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/insert],methods=[POST || GET]}" onto public yto.net.cn.dto.Result<java.lang.Integer> yto.net.cn.controller.YtoTestController.insert(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-11 21:45:44.992 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/hello]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.hello(java.lang.String)
2018-10-11 21:45:45.803 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:45:40 CST 2018]; root of context hierarchy
2018-10-11 21:45:45.979 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:45:40 CST 2018]; root of context hierarchy
2018-10-11 21:45:46.140 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2018-10-11 21:45:46.513 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization completed in 5656 ms
2018-10-11 21:48:28.405 [localhost-startStop-2] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:45:40 CST 2018]; root of context hierarchy
2018-10-11 21:49:32.776 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization started
2018-10-11 21:49:32.830 [http-apr-8080-exec-8] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:49:32 CST 2018]; root of context hierarchy
2018-10-11 21:49:32.977 [http-apr-8080-exec-8] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-dao.xml]
2018-10-11 21:49:33.231 [http-apr-8080-exec-8] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-service.xml]
2018-10-11 21:49:33.449 [http-apr-8080-exec-8] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-web.xml]
2018-10-11 21:49:36.497 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/array]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.array(java.lang.String[])
2018-10-11 21:49:36.497 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/insert],methods=[POST || GET]}" onto public yto.net.cn.dto.Result<java.lang.Integer> yto.net.cn.controller.YtoTestController.insert(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-11 21:49:36.497 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/hello]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.hello(java.lang.String)
2018-10-11 21:49:37.219 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:49:32 CST 2018]; root of context hierarchy
2018-10-11 21:49:38.823 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:49:32 CST 2018]; root of context hierarchy
2018-10-11 21:49:39.071 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2018-10-11 21:49:39.377 [http-apr-8080-exec-8] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization completed in 6601 ms
2018-10-11 21:52:27.031 [localhost-startStop-2] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:49:32 CST 2018]; root of context hierarchy
2018-10-11 21:52:53.567 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization started
2018-10-11 21:52:53.636 [http-apr-8080-exec-7] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:52:53 CST 2018]; root of context hierarchy
2018-10-11 21:52:53.783 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-dao.xml]
2018-10-11 21:52:54.069 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-service.xml]
2018-10-11 21:52:54.369 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-web.xml]
2018-10-11 21:52:57.597 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/array]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.array(java.lang.String[])
2018-10-11 21:52:57.597 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/insert],methods=[POST || GET]}" onto public yto.net.cn.dto.Result<java.lang.Integer> yto.net.cn.controller.YtoTestController.insert(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-11 21:52:57.597 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/hello]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.hello(java.lang.String)
2018-10-11 21:52:58.295 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:52:53 CST 2018]; root of context hierarchy
2018-10-11 21:52:58.510 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:52:53 CST 2018]; root of context hierarchy
2018-10-11 21:52:58.691 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2018-10-11 21:52:58.933 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization completed in 5366 ms
2018-10-11 21:56:26.197 [localhost-startStop-2] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:52:53 CST 2018]; root of context hierarchy
2018-10-11 21:57:03.559 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization started
2018-10-11 21:57:03.628 [http-apr-8080-exec-7] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:57:03 CST 2018]; root of context hierarchy
2018-10-11 21:57:03.841 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-dao.xml]
2018-10-11 21:57:04.107 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-service.xml]
2018-10-11 21:57:04.323 [http-apr-8080-exec-7] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [H:\ideaCode\yto\target\yto\WEB-INF\classes\spring\spring-web.xml]
2018-10-11 21:57:08.334 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/array]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.array(java.lang.String[])
2018-10-11 21:57:08.344 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/insert],methods=[POST || GET]}" onto public yto.net.cn.dto.Result<java.lang.Integer> yto.net.cn.controller.YtoTestController.insert(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-11 21:57:08.344 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/user]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.User(yto.net.cn.bean.YtoTest)
2018-10-11 21:57:08.344 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/hello]}" onto public java.lang.String yto.net.cn.controller.YtoTestController.hello(java.lang.String)
2018-10-11 21:57:09.116 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:57:03 CST 2018]; root of context hierarchy
2018-10-11 21:57:09.358 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:57:03 CST 2018]; root of context hierarchy
2018-10-11 21:57:09.539 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2018-10-11 21:57:09.851 [http-apr-8080-exec-7] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'yto-dispatcher': initialization completed in 6292 ms
2018-10-11 22:21:48.460 [localhost-startStop-2] INFO  org.springframework.web.context.support.XmlWebApplicationContext - Closing WebApplicationContext for namespace 'yto-dispatcher-servlet': startup date [Thu Oct 11 21:57:03 CST 2018]; root of context hierarchy
